PDB_ID,Entity,Score,Seq_id,E-value
2B10,1,0.266260162601626,0.371,3.294e-48
2B11,1,0.266260162601626,0.371,3.294e-48
2B12,1,0.266260162601626,0.371,3.294e-48
2CYP,1,0.266260162601626,0.371,3.294e-48
2XJ5,1,0.266260162601626,0.371,3.294e-48
2XJ8,1,0.266260162601626,0.371,3.294e-48
2YCG,1,0.266260162601626,0.371,3.294e-48
4CVI,1,0.266260162601626,0.371,3.294e-48
4CVJ,1,0.266260162601626,0.371,3.294e-48
4JB4,1,0.266260162601626,0.371,3.294e-48
4NFG,1,0.266260162601626,0.371,1.762e-48
4XVA,1,0.266260162601626,0.371,3.294e-48
7BIU,1,0.266260162601626,0.371,3.294e-48
1EBE,1,0.26422764227642276,0.371,4.503e-48
1S6V,1,0.26422764227642276,0.371,6.157e-48
2XIL,1,0.26422764227642276,0.371,4.503e-48
2X07,1,0.2621951219512195,0.371,1.573e-47
2X08,1,0.2621951219512195,0.371,1.573e-47
4A7M,1,0.2621951219512195,0.371,1.151e-47
1CCK,1,0.2601626016260163,0.371,2.15e-47
1MK8,1,0.2601626016260163,0.368,2.15e-47
1MKQ,1,0.2601626016260163,0.368,2.15e-47
1MKR,1,0.2601626016260163,0.368,2.15e-47
1ML2,1,0.2601626016260163,0.368,2.15e-47
1A2F,1,0.258130081300813,0.368,5.493e-47
1A2G,1,0.258130081300813,0.368,7.509e-47
1CCA,1,0.258130081300813,0.368,7.509e-47
1CCP,1,0.258130081300813,0.368,7.509e-47
1CYF,1,0.258130081300813,0.368,7.509e-47
1U74,1,0.258130081300813,0.368,7.509e-47
1U75,1,0.258130081300813,0.368,7.509e-47
2BCN,1,0.258130081300813,0.368,7.509e-47
2CEP,1,0.258130081300813,0.368,7.509e-47
2PCB,1,0.258130081300813,0.368,7.509e-47
2PCC,1,0.258130081300813,0.368,7.509e-47
6P43,1,0.258130081300813,0.368,7.509e-47
9C8L,1,0.258130081300813,0.368,7.509e-47
9C8M,1,0.258130081300813,0.368,7.509e-47
9C8O,1,0.258130081300813,0.368,7.509e-47
9C8P,1,0.258130081300813,0.368,7.509e-47
9Q39,1,0.258130081300813,0.368,7.509e-47
1BEP,1,0.25609756097560976,0.368,1.026e-46
1BJ9,1,0.25609756097560976,0.368,1.026e-46
1CCL,1,0.2540650406504065,0.368,3.583e-46
1CCI,1,0.25203252032520324,0.368,4.897e-46
1CCJ,1,0.25203252032520324,0.368,4.897e-46
1CCB,1,0.2540650406504065,0.364,2.621e-46
2CCP,1,0.2540650406504065,0.364,3.583e-46
4CCX,1,0.2540650406504065,0.364,3.583e-46
6CCP,1,0.2540650406504065,0.364,1.918e-46
1DJ1,1,0.25203252032520324,0.364,4.897e-46
1DJ5,1,0.25203252032520324,0.364,4.897e-46
3CCX,1,0.25203252032520324,0.364,4.897e-46
7CCP,1,0.25203252032520324,0.364,6.694e-46
1BEQ,1,0.25,0.364,1.709e-45
1BES,1,0.25,0.364,1.709e-45
1CCC,1,0.25,0.364,9.149e-46
1CCE,1,0.25,0.364,1.709e-45
1CCG,1,0.25,0.364,1.709e-45
1DCC,1,0.25,0.364,1.709e-45
1DS4,1,0.25,0.364,1.709e-45
1DSG,1,0.25,0.364,1.709e-45
1DSO,1,0.25,0.364,1.709e-45
1DSP,1,0.25,0.364,1.709e-45
3CCP,1,0.25,0.364,1.709e-45
4CCP,1,0.25,0.364,1.709e-45
4P4Q,1,0.25,0.364,1.709e-45
5CIF,1,0.25,0.364,1.709e-45
5CIH,1,0.25,0.364,1.25e-45
1AA4,1,0.24796747967479674,0.364,4.363e-45
1CMP,1,0.24796747967479674,0.364,4.363e-45
1CMQ,1,0.24796747967479674,0.364,4.363e-45
1CMT,1,0.24796747967479674,0.364,4.363e-45
1CPD,1,0.24796747967479674,0.364,4.363e-45
1CPE,1,0.24796747967479674,0.364,4.363e-45
1CPF,1,0.24796747967479674,0.364,4.363e-45
1CPG,1,0.24796747967479674,0.364,4.363e-45
1RYC,1,0.24796747967479674,0.364,4.363e-45
2AQD,1,0.24796747967479674,0.364,4.363e-45
2AS1,1,0.24796747967479674,0.364,4.363e-45
2AS2,1,0.24796747967479674,0.364,4.363e-45
2AS3,1,0.24796747967479674,0.364,4.363e-45
2AS4,1,0.24796747967479674,0.364,4.363e-45
2AS6,1,0.24796747967479674,0.364,4.363e-45
2EUN,1,0.24796747967479674,0.364,4.363e-45
2EUO,1,0.24796747967479674,0.364,4.363e-45
2EUP,1,0.24796747967479674,0.364,4.363e-45
2EUQ,1,0.24796747967479674,0.364,4.363e-45
2EUR,1,0.24796747967479674,0.364,4.363e-45
2EUS,1,0.24796747967479674,0.364,4.363e-45
2EUT,1,0.24796747967479674,0.364,4.363e-45
2EUU,1,0.24796747967479674,0.364,4.363e-45
2IA8,1,0.24796747967479674,0.364,3.192e-45
2ICV,1,0.24796747967479674,0.364,3.192e-45
2Y5A,1,0.24796747967479674,0.364,4.363e-45
5CCP,1,0.24796747967479674,0.364,2.336e-45
5CIB,1,0.24796747967479674,0.364,4.363e-45
5CIC,1,0.24796747967479674,0.364,4.363e-45
5CID,1,0.24796747967479674,0.364,4.363e-45
5CIE,1,0.24796747967479674,0.364,4.363e-45
5CIG,1,0.24796747967479674,0.364,4.363e-45
5D6M,1,0.24796747967479674,0.364,3.192e-45
1AC4,1,0.2459349593495935,0.364,5.962e-45
1AC8,1,0.2459349593495935,0.364,5.962e-45
1AEB,1,0.2459349593495935,0.364,5.962e-45
1AED,1,0.2459349593495935,0.364,5.962e-45
1AEE,1,0.2459349593495935,0.364,5.962e-45
1AEF,1,0.2459349593495935,0.364,5.962e-45
1AEG,1,0.2459349593495935,0.364,5.962e-45
1AEH,1,0.2459349593495935,0.364,5.962e-45
1AEJ,1,0.2459349593495935,0.364,5.962e-45
1AEK,1,0.2459349593495935,0.364,5.962e-45
1AEM,1,0.2459349593495935,0.364,5.962e-45
1AEN,1,0.2459349593495935,0.364,5.962e-45
1AEO,1,0.2459349593495935,0.364,5.962e-45
1AEQ,1,0.2459349593495935,0.364,5.962e-45
1AES,1,0.2459349593495935,0.364,5.962e-45
1AET,1,0.2459349593495935,0.364,5.962e-45
1AEU,1,0.2459349593495935,0.364,5.962e-45
1AEV,1,0.2459349593495935,0.364,5.962e-45
1BEJ,1,0.2459349593495935,0.364,5.962e-45
1BEM,1,0.2459349593495935,0.364,5.962e-45
2ANZ,1,0.2459349593495935,0.364,5.962e-45
2RBT,1,0.2459349593495935,0.364,5.962e-45
2RBU,1,0.2459349593495935,0.364,5.962e-45
2RBV,1,0.2459349593495935,0.364,5.962e-45
2RBW,1,0.2459349593495935,0.364,5.962e-45
2RBX,1,0.2459349593495935,0.364,5.962e-45
2RBY,1,0.2459349593495935,0.364,5.962e-45
2RBZ,1,0.2459349593495935,0.364,5.962e-45
2RC0,1,0.2459349593495935,0.364,5.962e-45
2RC1,1,0.2459349593495935,0.364,5.962e-45
2RC2,1,0.2459349593495935,0.364,5.962e-45
1KXM,1,0.241869918699187,0.364,2.842e-44
1KXN,1,0.241869918699187,0.364,2.842e-44
3EXB,1,0.241869918699187,0.364,2.842e-44
4JM5,1,0.241869918699187,0.364,2.842e-44
4JM6,1,0.241869918699187,0.364,2.842e-44
4JM8,1,0.241869918699187,0.364,2.842e-44
4JM9,1,0.241869918699187,0.364,2.842e-44
4JMA,1,0.241869918699187,0.364,2.842e-44
4JMB,1,0.241869918699187,0.364,2.842e-44
4JMS,1,0.241869918699187,0.364,2.842e-44
4JMT,1,0.241869918699187,0.364,2.842e-44
4JMV,1,0.241869918699187,0.364,2.842e-44
4JMW,1,0.241869918699187,0.364,2.842e-44
4JMZ,1,0.241869918699187,0.364,2.842e-44
4JN0,1,0.241869918699187,0.364,2.842e-44
4JPL,1,0.241869918699187,0.364,2.842e-44
4JPT,1,0.241869918699187,0.364,2.842e-44
4JPU,1,0.241869918699187,0.364,2.842e-44
4JQJ,1,0.241869918699187,0.364,2.842e-44
4JQK,1,0.241869918699187,0.364,2.842e-44
4JQM,1,0.241869918699187,0.364,2.842e-44
4JQN,1,0.241869918699187,0.364,2.842e-44
4NVA,1,0.241869918699187,0.364,2.842e-44
4NVB,1,0.241869918699187,0.364,2.842e-44
4NVC,1,0.241869918699187,0.364,2.842e-44
4NVD,1,0.241869918699187,0.364,2.842e-44
4NVE,1,0.241869918699187,0.364,2.842e-44
4NVF,1,0.241869918699187,0.364,2.842e-44
4NVG,1,0.241869918699187,0.364,2.842e-44
4NVH,1,0.241869918699187,0.364,2.842e-44
4NVI,1,0.241869918699187,0.364,2.842e-44
4NVJ,1,0.241869918699187,0.364,2.842e-44
4NVK,1,0.241869918699187,0.364,2.842e-44
4NVL,1,0.241869918699187,0.364,2.842e-44
4NVM,1,0.241869918699187,0.364,2.842e-44
4NVN,1,0.241869918699187,0.364,2.842e-44
4NVO,1,0.241869918699187,0.364,2.842e-44
4OQ7,1,0.241869918699187,0.364,2.842e-44
4XV4,1,0.241869918699187,0.364,2.842e-44
4XV5,1,0.241869918699187,0.364,2.842e-44
4XV6,1,0.241869918699187,0.364,2.842e-44
4XV7,1,0.241869918699187,0.364,2.842e-44
4XV8,1,0.241869918699187,0.364,2.842e-44
5U5U,1,0.241869918699187,0.364,2.842e-44
5U5V,1,0.241869918699187,0.364,2.842e-44
5U5W,1,0.241869918699187,0.364,2.842e-44
5U5X,1,0.241869918699187,0.364,2.842e-44
5U5Y,1,0.241869918699187,0.364,2.842e-44
5U5Z,1,0.241869918699187,0.364,2.842e-44
5U60,1,0.241869918699187,0.364,2.842e-44
5U61,1,0.241869918699187,0.364,2.842e-44
5UG2,1,0.241869918699187,0.364,2.842e-44
6Y1T,1,0.2764227642276423,0.362,4.128e-50
1DSE,1,0.24796747967479674,0.36,4.363e-45
1CMU,1,0.24390243902439024,0.36,2.08e-44
6P41,1,0.24390243902439024,0.36,1.114e-44
6P42,1,0.24390243902439024,0.36,1.114e-44
6Y2Y,1,0.2682926829268293,0.359,9.428e-49
5FNB,1,0.046747967479674794,0.326,8.088e-12
3FMU,1,0.044715447154471545,0.321,1.973e-11
5ABO,1,0.044715447154471545,0.321,1.973e-11
2BOQ,1,0.042682926829268296,0.321,4.808e-11
2W23,1,0.042682926829268296,0.321,4.808e-11
3FKG,1,0.042682926829268296,0.321,4.808e-11
3FM1,1,0.042682926829268296,0.321,3.574e-11
3FM6,1,0.042682926829268296,0.321,4.808e-11
4FEF,1,0.042682926829268296,0.321,3.574e-11
5ABN,1,0.042682926829268296,0.321,3.574e-11
2VKA,1,0.04065040650406504,0.321,6.468e-11
3FJW,1,0.04065040650406504,0.321,6.468e-11
3FM4,1,0.04065040650406504,0.321,8.7e-11
4FDQ,1,0.04065040650406504,0.321,1.17e-10
4G05,1,0.04065040650406504,0.321,1.17e-10
5FNE,1,0.04065040650406504,0.321,6.468e-11
5ABQ,1,0.04065040650406504,0.316,1.17e-10
4FCS,1,0.036585365853658534,0.316,3.819e-10
4FCN,1,0.034552845528455285,0.316,9.26e-10
4BLK,1,0.04065040650406504,0.311,1.17e-10
4BLL,1,0.04065040650406504,0.311,1.17e-10
4BLN,1,0.04065040650406504,0.311,1.17e-10
4BLX,1,0.04065040650406504,0.311,1.17e-10
4BLY,1,0.04065040650406504,0.311,1.17e-10
4BLZ,1,0.04065040650406504,0.311,1.17e-10
4BM0,1,0.04065040650406504,0.311,1.17e-10
5KSN,1,0.018292682926829267,0.307,4.36e-07
5SXT,1,0.018292682926829267,0.307,4.36e-07
5KQI,1,0.008130081300813009,0.302,1.417e-05
5L02,1,0.008130081300813009,0.302,1.417e-05
5SYY,1,0.008130081300813009,0.302,1.417e-05
3Q3U,1,0.046747967479674794,0.294,1.089e-11
5AOG,1,0.022357723577235773,0.294,7.574e-08
4BM1,1,0.03861788617886179,0.289,2.115e-10
4BM2,1,0.03861788617886179,0.289,2.115e-10
4BM3,1,0.03861788617886179,0.289,2.115e-10
4BM4,1,0.03861788617886179,0.289,2.115e-10
8QWX,1,0.034552845528455285,0.282,6.894e-10
8QX0,1,0.034552845528455285,0.282,6.894e-10
1MN1,1,0.056910569105691054,0.281,1.668e-13
1MN2,1,0.056910569105691054,0.281,1.668e-13
1MNP,1,0.056910569105691054,0.281,3.036e-13
1YYD,1,0.056910569105691054,0.281,3.036e-13
1YYG,1,0.056910569105691054,0.281,3.036e-13
1YZP,1,0.056910569105691054,0.281,3.036e-13
1YZR,1,0.056910569105691054,0.281,3.036e-13
3M5Q,1,0.056910569105691054,0.281,3.036e-13
3M8M,1,0.056910569105691054,0.281,3.036e-13
3RRW,1,0.04065040650406504,0.279,1.17e-10
4C50,1,0.024390243902439025,0.278,3.149e-08
1SJ2,1,0.022357723577235773,0.278,7.574e-08
2CCA,1,0.022357723577235773,0.278,7.574e-08
4C51,1,0.022357723577235773,0.278,7.574e-08
8CZP,1,0.022357723577235773,0.278,7.574e-08
8U3P,1,0.022357723577235773,0.278,7.574e-08
8W1X,1,0.022357723577235773,0.278,7.574e-08
2CCD,1,0.02032520325203252,0.274,1.819e-07
8DWR,1,0.014227642276422764,0.274,1.865e-06
8W1W,1,0.012195121951219513,0.274,2.493e-06
8W1X,2,0.012195121951219513,0.274,2.493e-06
8W1Y,1,0.012195121951219513,0.274,2.493e-06
5KSF,1,0.022357723577235773,0.27,5.654e-08
5SYI,1,0.022357723577235773,0.27,5.654e-08
5SYJ,1,0.022357723577235773,0.27,5.654e-08
5V53,1,0.022357723577235773,0.27,5.654e-08
6CFQ,1,0.022357723577235773,0.27,7.574e-08
4A5G,1,0.02032520325203252,0.27,1.819e-07
1KZM,1,0.0040650406504065045,0.27,4.495e-05
4ATJ,1,0.0040650406504065045,0.27,4.495e-05
5WHQ,1,0.0040650406504065045,0.27,5.997e-05
5WHS,1,0.0040650406504065045,0.27,5.997e-05
4CZN,1,0.04878048780487805,0.269,3.31e-12
4CZO,1,0.04878048780487805,0.269,3.31e-12
4CZP,1,0.04878048780487805,0.269,3.31e-12
4CZQ,1,0.04878048780487805,0.269,3.31e-12
4CZR,1,0.04878048780487805,0.269,3.31e-12
7DLH,1,0.034552845528455285,0.269,9.26e-10
1BGP,1,0.026422764227642278,0.269,1.307e-08
5KSG,1,0.018292682926829267,0.266,3.258e-07
5L05,1,0.018292682926829267,0.266,3.258e-07
5SW6,1,0.018292682926829267,0.266,3.258e-07
5SX0,1,0.018292682926829267,0.266,3.258e-07
5SX0,2,0.018292682926829267,0.266,3.258e-07
5SX1,1,0.018292682926829267,0.266,2.434e-07
5SX3,1,0.018292682926829267,0.266,3.258e-07
5SXQ,1,0.018292682926829267,0.266,3.258e-07
5SXS,1,0.018292682926829267,0.266,3.258e-07
5SXX,1,0.018292682926829267,0.266,3.258e-07
5SYL,1,0.018292682926829267,0.266,3.258e-07
6CDQ,1,0.018292682926829267,0.266,3.258e-07
6MPY,1,0.018292682926829267,0.266,3.258e-07
6MQ0,1,0.018292682926829267,0.266,3.258e-07
6MQ1,1,0.018292682926829267,0.266,3.258e-07
5KQ3,1,0.014227642276422764,0.266,1.865e-06
5SYH,1,0.014227642276422764,0.266,1.865e-06
5V4O,1,0.014227642276422764,0.266,1.865e-06
6CEK,1,0.012195121951219513,0.266,2.493e-06
1LY8,1,0.03048780487804878,0.265,4.037e-09
1ATJ,1,0.006097560975609756,0.265,3.369e-05
1GWT,1,0.006097560975609756,0.265,3.369e-05
1GX2,1,0.006097560975609756,0.265,3.369e-05
1H55,1,0.006097560975609756,0.265,3.369e-05
1H57,1,0.006097560975609756,0.265,3.369e-05
1H58,1,0.006097560975609756,0.265,3.369e-05
1H5A,1,0.006097560975609756,0.265,3.369e-05
1H5C,1,0.006097560975609756,0.265,3.369e-05
1H5D,1,0.006097560975609756,0.265,3.369e-05
1H5E,1,0.006097560975609756,0.265,3.369e-05
1H5F,1,0.006097560975609756,0.265,3.369e-05
1H5G,1,0.006097560975609756,0.265,3.369e-05
1H5H,1,0.006097560975609756,0.265,3.369e-05
1H5I,1,0.006097560975609756,0.265,3.369e-05
1H5J,1,0.006097560975609756,0.265,3.369e-05
1H5K,1,0.006097560975609756,0.265,3.369e-05
1H5L,1,0.006097560975609756,0.265,3.369e-05
1H5M,1,0.006097560975609756,0.265,3.369e-05
1HCH,1,0.006097560975609756,0.265,3.369e-05
1W4W,1,0.006097560975609756,0.265,3.369e-05
1W4Y,1,0.006097560975609756,0.265,3.369e-05
2ATJ,1,0.006097560975609756,0.265,3.369e-05
3ATJ,1,0.006097560975609756,0.265,3.369e-05
6ATJ,1,0.006097560975609756,0.265,3.369e-05
7ATJ,1,0.006097560975609756,0.265,3.369e-05
9H1M,1,0.006097560975609756,0.265,3.369e-05
3WNU,1,0.046747967479674794,0.264,1.089e-11
3WXO,1,0.046747967479674794,0.264,1.089e-11
3X16,1,0.046747967479674794,0.264,1.089e-11
4PAE,1,0.046747967479674794,0.264,1.089e-11
5CJH,1,0.018292682926829267,0.264,2.434e-07
5JHX,1,0.018292682926829267,0.264,2.434e-07
5JHY,1,0.018292682926829267,0.264,2.434e-07
5JHZ,1,0.018292682926829267,0.264,2.434e-07
1GWO,1,0.006097560975609756,0.264,2.525e-05
1GWU,1,0.006097560975609756,0.264,3.369e-05
1UB2,1,0.03861788617886179,0.263,1.573e-10
1LGA,1,0.018292682926829267,0.263,4.36e-07
1LLP,1,0.018292682926829267,0.263,4.36e-07
1B85,1,0.024390243902439025,0.262,4.22e-08
1B80,1,0.022357723577235773,0.262,5.654e-08
1B82,1,0.022357723577235773,0.262,5.654e-08
6ISS,1,0.022357723577235773,0.262,7.574e-08
6A6Q,1,0.02032520325203252,0.262,1.819e-07
5KT8,1,0.01016260162601626,0.262,7.945e-06
5SX2,1,0.01016260162601626,0.262,7.945e-06
5SYX,1,0.01016260162601626,0.262,7.945e-06
5TXQ,1,0.01016260162601626,0.262,4.452e-06
5KQ0,1,0.008130081300813009,0.262,1.061e-05
5KQ2,1,0.008130081300813009,0.262,1.061e-05
5KQ6,1,0.008130081300813009,0.262,1.061e-05
5KQH,1,0.008130081300813009,0.262,1.061e-05
5KQK,1,0.008130081300813009,0.262,1.061e-05
5KQN,1,0.008130081300813009,0.262,1.061e-05
5KQQ,1,0.008130081300813009,0.262,1.061e-05
5KSK,1,0.008130081300813009,0.262,1.061e-05
5KT9,1,0.008130081300813009,0.262,1.061e-05
5SW4,1,0.008130081300813009,0.262,1.061e-05
5SW5,1,0.008130081300813009,0.262,1.061e-05
5SX6,1,0.008130081300813009,0.262,1.061e-05
5SX7,1,0.008130081300813009,0.262,1.061e-05
5SXR,1,0.008130081300813009,0.262,1.061e-05
5SXW,1,0.008130081300813009,0.262,1.061e-05
5SYK,1,0.008130081300813009,0.262,1.061e-05
5SYV,1,0.008130081300813009,0.262,1.061e-05
5SYW,1,0.008130081300813009,0.262,1.061e-05
6B9B,1,0.008130081300813009,0.262,1.061e-05
6CAW,1,0.008130081300813009,0.262,1.061e-05
6CC6,1,0.008130081300813009,0.262,1.061e-05
1GW2,1,0.0020325203252032522,0.261,0.0001067
2YLJ,1,0.0,0.261,0.0001897
1H3J,1,0.026422764227642278,0.26,2.349e-08
1LYK,1,0.026422764227642278,0.26,2.349e-08
1LY9,1,0.024390243902439025,0.26,3.149e-08
1LYC,1,0.024390243902439025,0.26,3.149e-08
3UT2,1,0.01016260162601626,0.26,7.945e-06
1FHF,1,0.006097560975609756,0.258,3.369e-05
5SYU,1,0.008130081300813009,0.257,1.417e-05
3VLH,1,0.054878048780487805,0.256,4.095e-13
3VLI,1,0.054878048780487805,0.256,4.095e-13
3VLJ,1,0.054878048780487805,0.256,4.095e-13
1ARP,1,0.024390243902439025,0.256,3.149e-08
1ARU,1,0.024390243902439025,0.256,3.149e-08
1ARV,1,0.024390243902439025,0.256,3.149e-08
1ARW,1,0.024390243902439025,0.256,3.149e-08
1ARX,1,0.024390243902439025,0.256,3.149e-08
1ARY,1,0.024390243902439025,0.256,3.149e-08
1C8I,1,0.024390243902439025,0.256,3.149e-08
1CK6,1,0.024390243902439025,0.256,3.149e-08
1GZA,1,0.024390243902439025,0.256,3.149e-08
1GZB,1,0.024390243902439025,0.256,3.149e-08
1HSR,1,0.024390243902439025,0.256,3.149e-08
2E39,1,0.024390243902439025,0.256,3.149e-08
2E3A,1,0.024390243902439025,0.256,3.149e-08
2E3B,1,0.024390243902439025,0.256,3.149e-08
1ITK,1,0.052845528455284556,0.255,1.353e-12
3VLM,1,0.0508130081300813,0.255,1.823e-12
3UW8,1,0.04878048780487805,0.252,3.31e-12
3VLK,1,0.04878048780487805,0.252,3.31e-12
3VLL,1,0.04878048780487805,0.252,3.31e-12
4CUO,1,0.006097560975609756,0.247,1.891e-05
1PA2,1,0.0,0.235,0.0003369
1QO4,1,0.0,0.235,0.0003369
5VIA,1,0.0,0.224,0.0003369
