PDB_ID,Entity,Score,Seq_id,E-value
13NV,1,0.9871589085072231,0.993,2.287e-218
13NW,1,0.9871589085072231,0.993,2.287e-218
13NX,1,0.9871589085072231,0.993,2.287e-218
13NY,1,0.9871589085072231,0.993,2.287e-218
13NZ,1,0.9871589085072231,0.993,2.287e-218
13OA,1,0.9871589085072231,0.993,2.287e-218
13OB,1,0.9871589085072231,0.993,2.287e-218
13OC,1,0.9871589085072231,0.993,2.287e-218
13OD,1,0.9871589085072231,0.993,2.287e-218
13OE,1,0.9871589085072231,0.993,2.287e-218
13OF,1,0.9871589085072231,0.993,2.287e-218
13OG,1,0.9871589085072231,0.993,2.287e-218
13OH,1,0.9871589085072231,0.993,2.287e-218
13OI,1,0.9871589085072231,0.993,2.287e-218
13OJ,1,0.9871589085072231,0.993,2.287e-218
13OK,1,0.9871589085072231,0.993,2.287e-218
13OL,1,0.9871589085072231,0.993,2.287e-218
13OM,1,0.9871589085072231,0.993,2.287e-218
13ON,1,0.9871589085072231,0.993,2.287e-218
13OO,1,0.9871589085072231,0.993,2.287e-218
13OP,1,0.9871589085072231,0.993,2.287e-218
13OQ,1,0.9871589085072231,0.993,2.287e-218
13OR,1,0.9871589085072231,0.993,2.287e-218
13OS,1,0.9871589085072231,0.993,2.287e-218
13OT,1,0.9871589085072231,0.993,2.287e-218
13OU,1,0.9871589085072231,0.993,2.287e-218
13OV,1,0.9871589085072231,0.993,2.287e-218
13OW,1,0.9871589085072231,0.993,2.287e-218
13OX,1,0.9871589085072231,0.993,2.287e-218
13OY,1,0.9871589085072231,0.993,2.287e-218
13OZ,1,0.9871589085072231,0.993,2.287e-218
13PA,1,0.9871589085072231,0.993,2.287e-218
13PB,1,0.9871589085072231,0.993,2.287e-218
13PC,1,0.9871589085072231,0.993,2.287e-218
13PD,1,0.9871589085072231,0.993,2.287e-218
13PE,1,0.9871589085072231,0.993,2.287e-218
13PF,1,0.9871589085072231,0.993,2.287e-218
13PG,1,0.9871589085072231,0.993,2.287e-218
13PH,1,0.9871589085072231,0.993,2.287e-218
13PI,1,0.9871589085072231,0.993,2.287e-218
13PJ,1,0.9871589085072231,0.993,2.287e-218
13PL,1,0.9871589085072231,0.993,2.287e-218
13PM,1,0.9871589085072231,0.993,2.287e-218
13PN,1,0.9871589085072231,0.993,2.287e-218
13PO,1,0.9871589085072231,0.993,2.287e-218
13PP,1,0.9871589085072231,0.993,2.287e-218
13PQ,1,0.9871589085072231,0.993,2.287e-218
13PR,1,0.9871589085072231,0.993,2.287e-218
13PS,1,0.9871589085072231,0.993,2.287e-218
13PT,1,0.9871589085072231,0.993,2.287e-218
13PU,1,0.9871589085072231,0.993,2.287e-218
13PV,1,0.9871589085072231,0.993,2.287e-218
13PW,1,0.9871589085072231,0.993,2.287e-218
13PX,1,0.9871589085072231,0.993,2.287e-218
13PY,1,0.9871589085072231,0.993,2.287e-218
13PZ,1,0.9871589085072231,0.993,2.287e-218
13QA,1,0.9871589085072231,0.993,2.287e-218
13QB,1,0.9871589085072231,0.993,2.287e-218
13QC,1,0.9871589085072231,0.993,2.287e-218
13QD,1,0.9871589085072231,0.993,2.287e-218
13QE,1,0.9871589085072231,0.993,2.287e-218
13QF,1,0.9871589085072231,0.993,2.287e-218
13QG,1,0.9871589085072231,0.993,2.287e-218
13QH,1,0.9871589085072231,0.993,2.287e-218
13QI,1,0.9871589085072231,0.993,2.287e-218
13QJ,1,0.9871589085072231,0.993,2.287e-218
13QK,1,0.9871589085072231,0.993,2.287e-218
13QL,1,0.9871589085072231,0.993,2.287e-218
13QM,1,0.9871589085072231,0.993,2.287e-218
13QN,1,0.9871589085072231,0.993,2.287e-218
13QO,1,0.9871589085072231,0.993,2.287e-218
13QP,1,0.9871589085072231,0.993,2.287e-218
13QQ,1,0.9871589085072231,0.993,2.287e-218
13QR,1,0.9871589085072231,0.993,2.287e-218
13QS,1,0.9871589085072231,0.993,2.287e-218
13QT,1,0.9871589085072231,0.993,2.287e-218
13QU,1,0.9871589085072231,0.993,2.287e-218
13QV,1,0.9871589085072231,0.993,2.287e-218
13QW,1,0.9871589085072231,0.993,2.287e-218
13QY,1,0.9871589085072231,0.993,2.287e-218
13QZ,1,0.9871589085072231,0.993,2.287e-218
13RA,1,0.9871589085072231,0.993,2.287e-218
13RB,1,0.9871589085072231,0.993,2.287e-218
13RC,1,0.9871589085072231,0.993,2.287e-218
13RD,1,0.9871589085072231,0.993,2.287e-218
13RE,1,0.9871589085072231,0.993,2.287e-218
13RF,1,0.9871589085072231,0.993,2.287e-218
13RG,1,0.9871589085072231,0.993,2.287e-218
13RH,1,0.9871589085072231,0.993,2.287e-218
9BRV,1,0.9871589085072231,0.993,2.287e-218
9BRW,1,0.9871589085072231,0.993,2.287e-218
9PUY,1,0.9871589085072231,0.993,2.287e-218
9PV6,1,0.9871589085072231,0.993,2.287e-218
9PV9,1,0.9871589085072231,0.993,2.287e-218
9PVI,1,0.9871589085072231,0.993,2.287e-218
9PVK,1,0.9871589085072231,0.993,2.287e-218
9Z0C,1,0.9871589085072231,0.993,2.287e-218
7UV5,1,0.9791332263242376,0.993,1.004e-216
9PUH,1,0.9727126805778491,0.993,2.348e-215
9PUJ,1,0.9727126805778491,0.993,2.348e-215
13QX,1,0.9823434991974318,0.99,2.077e-217
9F7S,1,0.9823434991974318,0.99,3.902e-217
9F7T,1,0.9823434991974318,0.99,3.902e-217
7THH,1,0.12199036918138041,0.983,2.532e-32
9F7U,1,0.9695024077046549,0.981,1.556e-214
9F7Y,1,0.9695024077046549,0.981,1.556e-214
5E6J,1,0.8186195826645265,0.829,5.823e-182
7LFU,1,0.8186195826645265,0.829,5.823e-182
7LFV,1,0.8186195826645265,0.829,5.823e-182
3E9S,1,0.8138041733547352,0.828,5.284e-181
3MJ5,1,0.8138041733547352,0.828,5.284e-181
4MM3,2,0.8138041733547352,0.828,5.284e-181
4OVZ,1,0.8138041733547352,0.828,5.284e-181
4OVZ,2,0.8138041733547352,0.828,5.284e-181
4OW0,1,0.8138041733547352,0.828,5.284e-181
5TL6,1,0.8138041733547352,0.828,5.284e-181
5TL7,2,0.8138041733547352,0.828,5.284e-181
2FE8,1,0.8105939004815409,0.828,2.554e-180
5Y3E,1,0.8105939004815409,0.828,2.554e-180
5Y3Q,1,0.8105939004815409,0.828,2.554e-180
4M0W,1,0.812199036918138,0.825,1.36e-180
9CEH,1,0.7993579454253612,0.825,7.415e-178
7SKQ,1,0.8105939004815409,0.822,2.554e-180
7SKR,1,0.8105939004815409,0.822,2.554e-180
4YPT,1,0.14125200642054575,0.318,2.509e-36
6LN0,1,0.0,0.318,3.136e-07
5WFI,1,0.1348314606741573,0.314,5.447e-35
4R3D,1,0.17656500802568217,0.307,7.666e-44
4P16,1,0.17335473515248795,0.307,3.608e-43
4PT5,1,0.17335473515248795,0.307,3.608e-43
4REZ,1,0.17335473515248795,0.307,3.608e-43
4RF0,1,0.17335473515248795,0.307,3.608e-43
4RF1,1,0.17335473515248795,0.307,3.608e-43
4RNA,1,0.17335473515248795,0.307,3.608e-43
5V69,1,0.17335473515248795,0.307,3.608e-43
5V6A,1,0.17335473515248795,0.307,3.608e-43
5W8T,2,0.17335473515248795,0.307,3.608e-43
5W8U,1,0.17335473515248795,0.307,3.608e-43
4WUR,1,0.16693418940609953,0.304,7.978e-42
6BI8,1,0.12199036918138041,0.303,4.674e-32
5KO3,1,0.11717495987158909,0.301,2.937e-31
7WFC,1,0.10754414125200643,0.295,5.304e-29
4X2Z,1,0.030497592295345103,0.238,2.977e-13
6L5T,1,0.004815409309791332,0.232,2.388e-08
